"Link","Description","Price","Rating","Review"
"https://amazon.com/SWISSGEAR-Travel-Gear-Scansmart-Backpack/dp/B0772RGLXL/ref=sr_1_7?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-7","","71.","4.6 ","This backpack is simply great! The material is high quality, looks great and has a lot of storage. I use it for travel, school, camping, etc… The bag is also made with an anti RFID lining that protects your cards, the only downside to that is that if you have a keyless entry car, the key is not going to work unless you take it out the bag.Overall 9.7/10"
"https://amazon.com/SWISSGEAR-Travel-Gear-Scansmart-Backpack/dp/B0772RGLXL/ref=sr_1_7?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-7","","71.","4.6 ","Read more"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","I purchased this little book bag for my one year old granddaughter for her birthday. It is very soft but sturdy material. It has side pockets for her cup, etc.  The inside can be wiped out incase of accidents. Its big enough for a change of clothes  and pamper. or smaller  items like small toys for a outing if you don't want to carry a larger diaper bag. It's very cute. The dinosaur can also be removed for a cuddly stuff toy. I was very pleased with the purchased. Looks just like the picture if not better in person.  Will be purchasing again in a few months for my other granddaughter when she turns one. You really want be disappointed."
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","Read more"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","When I first unwrapped the package, I thought, this is too small. But it’s not! It’s perfect for toddlers!! My granddaughter absolutely loves it!! As soon as she unwrapped it, she’s got it on her back and she’s pushing around her dolly stroller. I am very happy with this purchase. It’s perfect!Good quality material and just adorable!! Great gift!!"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","Read more"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","Purchased for a little girls bday gift. It was a hit! Cute soft and the perfect size for a 3 year old that loves pink dinosaurs. Appears durable and well made and also has a good size storage compartment for xtra clothes or toys."
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","Read more"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","This backpack is exactly as pictured. I bought the smallest size for my almost 2yr old great grandson & the size is PERFECT! The quality & construction is superior. Even the dinosaur that rides on the back is quality. 100% satisfied with this purchase. HIGHLY recommend!"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","Read more"
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","This is one of the most wonderful items I’ve ever ordered online. Highly recommend. Soft, beautiful and quality constructed."
"https://amazon.com/Unicorn-Toys-Kids-Backpacks-Girls/dp/B005AGHVYM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-8","","23.","4.8 ","Read more"
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","Years ago, I realized that life is much better and it is totally worth it to get the best quality that there is for the things that I use everyday of my life.  My backpack fits into that category.  I use it everyday.  But, somehow this item had slipped past my radar.  Without thinking much of it, I found myself frustrated day after day with the biggest piece of crap backpack known to man.It wasn't balanced right.  When I would throw it over one shoulder, it would always want to slide down onto my arm.  The strap was angled wrong or positioned wrong or something...maybe it was because the material was slick.  I don't know what the problem was I just know that it just wasn't right and it was super annoying.  I was always carrying my water bottle in my hand because there wasn't a good place for it in my backpack.  It wasn't designed to protect my laptop well.  Sometimes, when I would set it down, I could hear my laptop make a thump sound as it hit the ground.  So, I put a small hand towell in the bottom to provide some cushion.  Sometimes, I needed to carry more stuff than what would fit and I was often frustrated that it wouldn't carry more.Finally, one day back in November (8 months ago) while on vacation, I happened to read a blog post by Timothy Ferriss in which he mentioned how happy he was with his innovative new Everyday Backpack by Huckberry.  That's when it hit me and I had this epiphany ""dude...you should get a better backpack!""  When the thought hit me, I realized how much I hated mine and was willing to pay practically anything for something better.I reviewed the one Tim recommended by Huckberry but I wasn't convinced that it was the right style for me.  So, I continued shopping.  I literally spent hours and hours shopping online.  I read reviews and zoomed in on the photos.  There are SO many backpacks!  I narrowed the list down to a half dozen or so but I just couldn't tell which was best.  It was so hard to tell by looking at the photos.  How could I know by looking at a photo if it was going to slide off my shoulder?  Finally, I was like ""dude...you're on vacation in one of the most beautiful places in the world with your family and you've wasted the whole morning shopping for a backpack.  This is stupid.""  So, I decided to do something I have never done before.  I ordered them all!  I decided to try them out, keep the best, and return all the rest.I spent $1,400 on backpacks!!  Since it was near Christmas time, all of them had a return policy that gave me till January 31 to return the item.  So, I used each one for a week and then I would retire it and try another.  Switching all my crap from one backpack to the next each time was a real pain.  And, trying to remember where I put everything so I could find it when I needed it was a hassle.  But, boy was it worth it because that's how I discovered this Nomatic backpack.When I first saw the Nomatic backpack online, I didn't really think this would be the one for me.  I spent $394 on the Huckeberry one alone and, for that price, I really expected that one to be the best quality and my clear favorite.But, after using the Nomatic for a week, I had a real, real hard time switching to the next one.  You've never seen a person more excited about a backpack in your life.  I spent the money on all these backpacks so I was determined to follow my plan and try a new one each week; I wanted to give each one a fair shake.  But, it was a bit painful because, after using the Nomatic, nothing else was even close.  I just couldn't wait to finish my test and go back to the Nomatic.At the end of my trial period, I finally boxed up the backpacks and sent them all back except the Nomatic.  I've been using the Nomatic for 6 months now and I truly can't say enough about how much I love it.  I literally comment to my wife all the time about how much I love this backpack.  The amount of joy it brings me is really out of whack.  I don't know how to explain it.  The only thing I can figure is that, perhaps, it's because of the immense frustration that I felt daily (without really realizing it) from my old crappy backpack that makes me appreciate this one so much.Every time I grab it and throw it over my shoulder, I just feel great.  It never slides off.  It's SO much more comfortable to carry than all the others.  The material is high quality and it's just designed right.Side by side, this Nomatic looks 10 times sexier than all the others.  Sometimes, when I go to church (not that I'm trying to look sexy at church...just sayin), I slide the shoulder straps into the convenient slot and carry it like a briefcase and it looks cool.  But, more important that the appearance, I love that it is so functional.I love that my two large, 32-ounce water bottles fit perfectly in the sides (now my hands are free!  What a concept!).  These bottles wouldn't fit in most of the other backpacks I tried.I love the way it holds my iPad Pro and my MacBook Pro.  It protects them both very well and they're both easily accessible.  It's water proof too so I feel better knowing that my electronics and other things are going to be safe and dry.I really LOVE that it is expandable to 30L when I need to carry more stuff.  LOVE THAT!  I can't say enough about this.  Before, it seemed like I was always out and about when I needed more space.  Like, if I bought something unexpected while traveling.  There I was...carrying bags in my hands because the items wouldn't fit in my backpack.  Now, I just unzip my Nomatic to expand it and throw my stuff into my backpack to free my hands.  Woohoo!  Wonderful!When I was shopping and purchasing all these backpacks, I wasn't sure what size to get.  I ordered two from Huckberry, the 20L and the 30L, and I was torn because, on the one hand, 90% of the time, I only need a small backpack but sometimes, when I need more space, I really need more space!  This one solves the problem.  Huckberry has one that expands from 20L to 30L but it's garbage.  They use snaps to expand it instead of zippers and they're terrible.  One side would often unsnap unexpectedly and then it was this lopsided mess.  And, it just seemed bulky where the Nomatic does not.  It's super compact when you need it to be and it's super expansive when you need more room.  Love it!I love the hidden pouch for stuffing cash when I'm traveling.  No more worrying about someone behind me unzipping a pouch in a foreign country and getting my stuff when I'm not looking.You wouldn't think of this but there are all kinds of different zipper styles and some work better than others.  In my old backpack, it took two hands to work the zippers...especially around the bends.  They would bind, get caught on the cloth, and just didn't work well.  Getting in and out of the thing was a pain.  The zippers on the Nomatic ROCK!  And, the material is firm enough that I can easily open and close it with one hand.  It's a small thing that makes a huge difference.  It's SO much better now.I got the compression bag, a tech pouch, and a bag for toiletries to go with it and I absolutely love having the different, removable compartments.  Now, when I need something, instead of digging through it and rummaging around like a woman looking for her keys in her purse, I just grab my tech pouch out of my backpack and boom...I'm there!  I grab the ""wash pouch"" that I got from Huckberry when I need my toothbrush and badabing!  Too cool!I got a battery pack to charge my cell phone when I'm traveling.  There's a side pouch for this that is a super convenient place to store it so it's out of the way most of the time but accessible when you need it.Oh...one of the other things I really love about the Nomatic is that you can unzip it completely on three sides and open it like a suit case to pack it or get to all your stuff.  With my last backpack, there was this small opening at the top and I was always digging around trying to find stuff in the bottom.  Sometimes, I would practically need a flashlight to find stuff.  So stupid!  The Nomatic, on the other hand, is so smart!I haven't used the waist band yet because I haven't needed it but I really like knowing that I have it if I want it.  Most of the other backpacks don't have a waist band.  I've been on quite a few high adventure backpack trips with the scouts and I know what a big difference this makes.  It takes all the pressure off your shoulders and puts the weight on your hips which is so much better.Well, now I've gone and wasted even more time on backpacks on a Saturday morning writing this long review.  I normally don't write reviews but my son is leaving to serve a two year mission for our church and he needs a good backpack.  When I came here to buy another Nomatic, I noticed some of the 1-star reviews and I was shocked.  I read many of them and it's such a shame.  There's always going to be some defect here or when stuff gets manufactured in a factory.  That's to be expected.  But, these negative reviews really do this product and the general public a disservice.  If these negative reviews discourage someone from trying this backpack, it's really sad because those people will be missing out on the best backpack on the planet.  Literally, I use this backpack multiple times each day and I feel a surge of joy each time I interact with it.  I can't say enough about how much better it is than every other backpack available.  If you use a backpack frequently, it's totally worth the price.  You're gonna love the Nomatic."
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","Read more"
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","Like the external material. It’s easy to clean and sheds water. The folding side pockets gives it a slim look and secures bottles when in use. The expansion ability is a big plus. Love this backpack. I travel a lot and use it to supplement my carryon and avoid checked bags. Lots of useable space and pockets."
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","Read more"
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","This bag is perfect for travel, or for daily use.  My job requires me to have a spare set of clothes and shower supplies.  This bag can carry both of my laptops, chargers, cables, clothes, shower supplies, with more room.  I found myself adding things I usually keep in a separate bag to this bag.  This bag is perfect, sure the zippers can be a touch temperamental at times, but they are solid and the bag is resilient in the rain, as I learned the other day.  10/10 totally recommend"
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","Read more"
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","I was hesitant on buying this since I've been frustrated by several designer travel backpacks I previously used.  My Tumi for example was the bane of my travel existence.  Yes it looked sexy and sophisticated but it didn't hold anything more than my laptop, a passport and a phone charger. Any time I tried putting my drone in it or even just a set of clothes for the weekend, the zippers would literally come apart and I'd curse it's $600 dollar existence for being useless.  I won't even get into the aggravated spats I had with my $1000 Saint Laurent backpack.After years of travel frustration, I did some research and many fingers pointed me in the direction of this Nomatic.  I finally broke up with Tumi and gave Nomatic a try.  Wow, why didn't I do this sooner?!  This backpack is comfortable, carries everything you could possibly want for a weekend trip, looks sleek and expands when necessary!  The zippers are rugged and don't come apart.  I recently was caught in a rain shower and the zippers still work well and all of my stuff inside stayed dry.  I will never go back to another designer backpack again.  Nomatic traveler for life."
"https://amazon.com/NOMATIC-Resistant-Anti-Theft-Approved-Computer/dp/B07782GG5T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.j81jf02MzIFB5Eb-wEBqmcVv__XdY2NuA_SD82ofFUSDySj1YWvqMJScPWh_AXVy9CcppMy5YJbf08xz-xYmDkmUeC_MsAuU0JcB-9TZmV2hcM6AMU-s0lLI62RDjkufRuChDrMQhmYQNOzycSJPs5ZC7YZR4tua_CB47lswyVVcg1QTrkcLZEo9mfqWVEMSSUOBeGAt2TRuqUAxnhme9QTsi03JCd6p_FRZ3EZDuy5AeEdIeW9LVwM59fulUJpkDZZiDYkLijUb3DAbxjeE_9Xknrauu5K5wRaKbTM3tvs.SGu6jS5qwG5E6Wg75FkaYvpvJRcqsZfRoHxuwN-HEC4&dib_tag=se&qid=1733912345&s=apparel&sr=1-9","","","4.6 ","Read more"
